student_id,roll_number,first_name,last_name,full_name,gender,age,date_of_birth,email,phone,city,location_type,branch,branch_name,year,semester,admission_date,status,primary_teacher_id,class_coordinator,income_level,annual_income,father_name,father_education,father_occupation,mother_name,mother_education,mother_occupation,siblings,family_size,single_parent,guardian_contact,permanent_address,current_semester_gpa,previous_semester_gpa,cumulative_gpa,gpa_trend,credits_registered_current,credits_completed_current,total_credits_registered,total_credits_completed,credit_completion_rate,first_year_gpa,first_year_credits_completed,first_year_attendance_percent,first_year_dropout_risk,registration_date,registration_delay_days,registration_status,courses_withdrawn_ever,courses_withdrawn_current,total_course_withdrawals,semester_number,courses_failed_ever,courses_repeated,academic_standing,probation_status,status_attendance_total_days,status_attendance_present_days,status_attendance_absent_days,attendance_percentage,attendance_first_half,attendance_second_half,attendance_trend,marks_percentage_mean,marks_percentage_std,marks_percentage_min,marks_percentage_max,marks_obtained_marks_sum,marks_subject_chemistry,marks_subject_computer_science,marks_subject_electronics,marks_subject_mathematics,marks_subject_mechanical_engineering,marks_subject_physics,marks_failing_count,assignment_submission_rate,assignment_late_count,assignment_grade_A,assignment_grade_B,assignment_grade_C,assignment_grade_D,behavior_negative_count,behavior_positive_count,behavior_total_count,library_visits,library_hours,fee_total_paid,fee_pending_count,fee_late_count,total_activities,extra_participates,extra_category_Academic,extra_category_Cultural,extra_category_Other,extra_category_Social,extra_category_Sports,extra_category_Technical,extra_leadership_roles,extra_hours_per_week,extra_total_events,attendance_status_extra_sessions_total,attendance_status_extra_sessions_present,extra_attendance_percentage,dropout_risk_score,dropout_risk
218,EC211008,Raj,Choudhury,Raj Choudhury,Male,19,2007-05-11,raj.choudhury218@student.college.edu,917531208156,Ahmedabad,Semi-Urban,EC,Electronics & Communication,1,1,2025-08-01,Active,17,Ms. Amit Kapoor,Upper-Middle,836543,Mr. Shaurya Choudhury,Primary,Farmer,Mrs. Rekha Choudhury,Higher Secondary,Homemaker,3,5,0,917991040112,"191, Street, Ahmedabad",9.73,6.58,9.73,Improving,20,19,20,19,95.0,9.73,19,63.0,Low,2025-07-30,3,Late,0,0,0,1,0,0,Excellent,No,40,35,5,87.5,95.0,80.0,-15.0,66.49611111111112,17.241380335489843,42.21,100.0,400.99,66.21,68.77833333333334,69.435,63.824999999999996,66.72500000000001,64.00333333333333,0.0,75.0,0,1,2,1,2,1.0,1.0,2.0,15.0,18.0,100000,0,0.0,1,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,4.0,16.0,12.0,75.0,5,Low Risk
219,EC211009,Daksh,Gupta,Daksh Gupta,Male,17,2007-01-07,daksh.gupta219@student.college.edu,917235303744,Ahmedabad,Semi-Urban,EC,Electronics & Communication,1,1,2025-08-01,Active,17,Ms. Amit Kapoor,Low,50248,Mr. Dhruv Gupta,Post-Graduate,Government Employee,Mrs. Mira Gupta,Higher Secondary,Homemaker,1,5,0,919528380754,"480, Street, Ahmedabad",5.4,6.58,5.4,Stable,24,14,24,14,58.33,5.4,14,65.18,Medium,2025-07-27,0,On Time,0,0,0,1,2,1,Below Average,No,40,34,6,85.0,85.0,85.0,0.0,63.856944444444444,15.65727467973994,31.91,94.98,386.29,57.095,65.88000000000001,63.43666666666667,67.32333333333334,59.73,69.67666666666666,2.0,87.5,1,2,3,1,1,1.0,1.0,2.0,13.0,12.0,65000,1,2.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55,Medium Risk
220,EC211010,Abhinav,Agarwal,Abhinav Agarwal,Male,18,2007-04-09,abhinav.agarwal220@student.college.edu,919813402285,Nagpur,Urban,EC,Electronics & Communication,1,1,2025-08-01,Active,17,Ms. Amit Kapoor,High,1469849,Mr. Shaurya Agarwal,Graduate,Daily Wage Worker,Mrs. Prisha Agarwal,Secondary,Homemaker,2,4,0,917974101321,"115, Street, Nagpur",6.7,6.58,6.7,Improving,20,17,20,17,85.0,6.7,17,94.36,Medium,2025-08-01,5,Late,0,0,0,1,1,1,Average,No,40,33,7,82.5,85.0,80.0,-5.0,63.54305555555556,16.60246088806363,31.19,100.0,372.44,57.63999999999999,70.84833333333334,65.19,53.94166666666666,72.98833333333333,60.65,2.0,87.5,3,3,2,1,1,1.0,1.0,2.0,12.0,9.0,100000,0,1.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,Low Risk
221,EC211011,Rekha,Mishra,Rekha Mishra,Female,19,2007-03-03,rekha.mishra221@student.college.edu,917452748841,Ahmedabad,Semi-Urban,EC,Electronics & Communication,1,1,2025-08-01,Active,17,Ms. Amit Kapoor,Middle,335288,Mr. Manish Mishra,Higher Secondary,Daily Wage Worker,Mrs. Meera Mishra,No Formal Education,Small Business,1,7,0,919888907760,"394, Lane, Ahmedabad",5.86,6.58,5.86,Declining,22,15,22,15,68.18,5.86,15,84.43,Medium,2025-07-27,0,On Time,0,1,1,1,0,0,Average,No,40,36,4,90.0,90.0,90.0,0.0,58.90722222222222,14.124278714552089,31.94,80.16,346.11,49.85166666666667,64.71666666666667,54.04,60.305,63.565,60.964999999999996,3.0,75.0,2,1,4,1,0,1.0,1.0,2.0,11.0,5.0,65000,1,2.0,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,16.0,9.0,56.25,25,Low Risk
222,EC211012,Anjali,Mishra,Anjali Mishra,Female,18,2007-01-05,anjali.mishra222@student.college.edu,919924699595,Ahmedabad,Urban,EC,Electronics & Communication,1,1,2025-08-01,Active,17,Ms. Amit Kapoor,Middle,518970,Mr. Kabir Mishra,No Formal Education,Professional,Mrs. Shruti Mishra,Secondary,Self-Employed,0,6,0,918581281830,"485, Lane, Ahmedabad",6.15,6.58,6.15,Declining,24,19,24,19,79.17,6.15,19,91.99,Medium,2025-07-27,0,On Time,0,1,1,1,1,1,Average,No,40,27,13,67.5,75.0,60.0,-15.0,55.445,17.389865603686697,20.97,88.14,346.52,66.265,48.635,57.68833333333333,45.836666666666666,64.24,50.005,7.0,62.5,0,3,1,1,0,1.0,1.0,2.0,14.0,11.0,100000,0,1.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50,Medium Risk
223,EC211013,Navya,Khan,Navya Khan,Female,19,2007-08-19,navya.khan223@student.college.edu,919157739229,Ahmedabad,Urban,EC,Electronics & Communication,1,1,2025-08-01,Active,17,Ms. Amit Kapoor,Upper-Middle,697040,Mr. Ishaan Khan,Higher Secondary,Farmer,Mrs. Swati Khan,Primary,Daily Wage Worker,1,6,0,919496738419,"447, Street, Ahmedabad",6.35,6.58,6.35,Declining,18,16,18,16,88.89,6.35,16,74.37,Medium,2025-07-28,1,On Time,0,1,1,1,0,0,Average,No,40,28,12,70.0,90.0,50.0,-40.0,43.39055555555555,15.767723260680242,8.83,74.03,257.04,47.836666666666666,41.906666666666666,43.67333333333334,53.49,37.07666666666666,36.36,15.0,75.0,1,2,4,0,0,1.0,1.0,2.0,14.0,13.0,100000,0,2.0,2,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,7.5,14.0,40.0,36.0,90.0,30,Low Risk
224,EC211014,Kabir,Joshi,Kabir Joshi,Male,17,2007-12-23,kabir.joshi224@student.college.edu,919688864697,Kanpur,Urban,EC,Electronics & Communication,1,1,2025-08-01,Active,17,Ms. Amit Kapoor,Lower-Middle,275977,Mr. Vedant Joshi,Primary,Small Business,Mrs. Sara Joshi,Higher Secondary,Government Employee,2,3,0,917783629204,"295, Lane, Kanpur",4.31,6.58,4.31,Stable,24,14,24,14,58.33,4.31,14,70.09,High,2025-07-30,3,Late,0,0,0,1,3,0,Below Average,Yes,40,27,13,67.5,70.0,65.0,-5.0,81.42972222222221,17.218067999485907,43.54,100.0,483.05,78.69666666666667,73.24166666666666,94.27333333333333,74.49,80.06666666666668,87.81,0.0,75.0,2,4,2,0,0,1.0,0.0,1.0,12.0,9.0,85000,1,0.0,2,1,0.0,1.0,0.0,1.0,0.0,0.0,0.0,4.0,5.0,40.0,29.0,72.5,60,Medium Risk
225,EC211015,Neha,Agarwal,Neha Agarwal,Female,17,2007-07-25,neha.agarwal225@student.college.edu,919664393374,Vadodara,Rural,EC,Electronics & Communication,1,1,2025-08-01,Active,17,Ms. Amit Kapoor,Low,111711,Mr. Naksh Agarwal,Secondary,Retired,Mrs. Riya Agarwal,Secondary,Homemaker,1,3,0,918266406007,"420, Street, Vadodara",9.18,6.58,9.18,Declining,20,19,20,19,95.0,9.18,19,82.2,Low,2025-07-28,1,On Time,0,0,0,1,0,0,Excellent,No,40,24,16,60.0,60.0,60.0,0.0,38.70583333333334,15.211620064937199,8.18,74.11,240.19,35.165,47.70666666666667,37.54,32.498333333333335,36.175000000000004,43.15,18.0,87.5,1,1,2,3,1,0.0,3.0,3.0,17.0,11.0,15000,3,0.0,2,1,0.0,0.0,1.0,0.0,0.0,1.0,0.0,8.0,8.0,32.0,24.0,75.0,25,Low Risk
226,EC211016,Prisha,Joshi,Prisha Joshi,Female,17,2007-07-30,prisha.joshi226@student.college.edu,918937201656,Vadodara,Semi-Urban,EC,Electronics & Communication,1,1,2025-08-01,Active,17,Ms. Amit Kapoor,Lower-Middle,151788,Mr. Manoj Joshi,Post-Graduate,Professional,Mrs. Ananya Joshi,Primary,Homemaker,0,6,0,918372429020,"266, Road, Vadodara",8.75,6.58,8.75,Stable,22,21,22,21,95.45,8.75,21,67.88,Low,2025-07-27,0,On Time,0,0,0,1,0,0,Excellent,No,40,28,12,70.0,70.0,70.0,0.0,62.846111111111114,17.216654939377378,36.58,98.45,376.67,57.68333333333334,73.24166666666666,61.75,53.35666666666666,73.54166666666667,57.50333333333333,3.0,87.5,2,2,5,0,0,1.0,1.0,2.0,12.0,9.0,85000,1,0.0,2,1,0.0,1.0,0.0,1.0,0.0,0.0,0.0,4.5,11.0,16.0,12.0,75.0,20,Low Risk
227,EC211017,Kian,Tiwari,Kian Tiwari,Male,18,2007-09-16,kian.tiwari227@student.college.edu,917813854198,Coimbatore,Rural,EC,Electronics & Communication,1,1,2025-08-01,Active,17,Ms. Amit Kapoor,Lower-Middle,171710,Mr. Naksh Tiwari,Secondary,Government Employee,Mrs. Myra Tiwari,Secondary,Self-Employed,1,4,0,919847748826,"404, Road, Coimbatore",5.32,6.58,5.32,Stable,18,13,18,13,72.22,5.32,13,60.5,Medium,2025-07-28,1,On Time,0,0,0,1,0,0,Below Average,No,40,32,8,80.0,75.0,85.0,10.0,49.079166666666666,18.09302412928411,12.64,87.06,288.8,43.548333333333325,57.49333333333334,50.465,44.73,57.215,41.02333333333333,12.0,62.5,1,1,2,1,1,1.0,1.0,2.0,12.0,9.0,100000,0,0.0,1,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6.0,2.0,0.0,0.0,0.0,30,Low Risk
228,EC211018,Atharv,Banerjee,Atharv Banerjee,Male,18,2007-09-27,atharv.banerjee228@student.college.edu,917342466124,Ahmedabad,Semi-Urban,EC,Electronics & Communication,1,1,2025-08-01,Active,17,Ms. Amit Kapoor,Middle,507995,Mr. Deepak Banerjee,Secondary,Government Employee,Mrs. Preeti Banerjee,No Formal Education,Government Employee,0,5,0,919741254749,"67, Street, Ahmedabad",6.04,6.58,6.04,Improving,20,16,20,16,80.0,6.04,16,76.36,Medium,2025-07-30,3,Late,0,0,0,1,0,0,Average,No,40,34,6,85.0,80.0,90.0,10.0,58.12027777777777,16.26788975446699,26.25,87.83,344.3,71.63833333333334,64.22666666666667,55.35999999999999,50.915,46.67666666666667,59.905,6.0,50.0,2,2,1,1,0,0.0,3.0,3.0,12.0,9.0,85000,1,0.0,1,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,24.0,20.0,83.33333333333334,15,Low Risk
229,EC211019,Vihaan,Ghosh,Vihaan Ghosh,Male,18,2007-12-24,vihaan.ghosh229@student.college.edu,919774189333,Mumbai,Rural,EC,Electronics & Communication,1,1,2025-08-01,Active,17,Ms. Amit Kapoor,Low,65618,Mr. Abhinav Ghosh,Primary,Retired,Mrs. Kavya Ghosh,Secondary,Small Business,1,5,0,918887568528,"477, Street, Mumbai",6.61,6.58,6.61,Declining,24,21,24,21,87.5,6.61,21,80.83,Medium,2025-07-27,0,On Time,0,0,0,1,2,1,Average,No,40,34,6,85.0,90.0,80.0,-10.0,50.00666666666667,16.288124157539706,14.18,91.16,297.62,46.26833333333334,59.696666666666665,51.776666666666664,37.973333333333336,49.526666666666664,54.798333333333325,9.0,62.5,3,1,4,0,0,1.0,1.0,2.0,7.0,4.0,30000,2,1.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30,Low Risk
230,EC211020,Atharv,Shah,Atharv Shah,Male,17,2007-10-05,atharv.shah230@student.college.edu,919717913709,Visakhapatnam,Rural,EC,Electronics & Communication,1,1,2025-08-01,Active,17,Ms. Amit Kapoor,Low,70752,Mr. Ritvik Shah,Post-Graduate,Salaried Employee,Mrs. Aditi Shah,Secondary,Salaried Employee,2,4,0,917754395931,"100, Street, Visakhapatnam",7.29,6.58,7.29,Stable,22,18,22,18,81.82,7.29,18,68.33,Low,2025-07-27,0,On Time,0,0,0,1,1,1,Good,No,40,31,9,77.5,75.0,80.0,5.0,61.185833333333335,15.747324920216043,21.47,93.55,367.73,59.076666666666675,72.50666666666667,62.85,59.498333333333335,58.145,55.038333333333334,4.0,75.0,1,2,3,1,0,1.0,1.0,2.0,7.0,6.0,50000,2,1.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,Low Risk
231,EC211021,Siya,Khanna,Siya Khanna,Female,19,2007-11-25,siya.khanna231@student.college.edu,917597950284,Indore,Rural,EC,Electronics & Communication,1,1,2025-08-01,Active,17,Ms. Amit Kapoor,Low,80056,Mr. Abhinav Khanna,Primary,Government Employee,Mrs. Priya Khanna,Primary,Homemaker,3,3,0,917707315364,"101, Street, Indore",9.07,6.58,9.07,Stable,24,23,24,23,95.83,9.07,23,62.0,Low,2025-07-27,0,On Time,0,0,0,1,0,0,Excellent,No,40,33,7,82.5,85.0,80.0,-5.0,55.26305555555555,15.313165543683446,27.74,86.32,334.72,47.08166666666667,54.37,51.785,55.723333333333336,56.84,65.77833333333332,8.0,75.0,2,2,4,0,0,1.0,1.0,2.0,14.0,15.0,35000,3,1.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,Low Risk
232,EC211022,Ajay,Rao,Ajay Rao,Male,19,2007-06-16,ajay.rao232@student.college.edu,919730908817,Visakhapatnam,Semi-Urban,EC,Electronics & Communication,1,1,2025-08-01,Active,17,Ms. Amit Kapoor,Middle,372363,Mr. Advait Rao,Primary,Small Business,Mrs. Siya Rao,Higher Secondary,Homemaker,2,6,0,917676226035,"450, Street, Visakhapatnam",6.31,6.58,6.31,Stable,20,18,20,18,90.0,6.31,18,92.26,Medium,2025-07-27,0,On Time,0,0,0,1,0,0,Average,No,40,28,12,70.0,70.0,70.0,0.0,45.85388888888889,11.86633010491155,15.38,70.53,267.63,43.42166666666666,46.754999999999995,46.45166666666666,47.30666666666667,40.82,50.36833333333334,11.0,87.5,3,3,4,0,0,1.0,1.0,2.0,14.0,19.0,100000,0,1.0,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,2.0,16.0,10.0,62.5,25,Low Risk
233,EC211023,Shaurya,Chatterjee,Shaurya Chatterjee,Male,19,2007-12-03,shaurya.chatterjee233@student.college.edu,917883914814,Bhopal,Rural,EC,Electronics & Communication,1,1,2025-08-01,Active,17,Ms. Amit Kapoor,Low,104277,Mr. Kabir Chatterjee,Graduate,Government Employee,Mrs. Siya Chatterjee,No Formal Education,Small Business,2,5,0,918527003989,"418, Lane, Bhopal",4.51,6.58,4.51,Improving,20,13,20,13,65.0,4.51,13,64.18,High,2025-07-30,3,Late,0,0,0,1,1,0,Below Average,Yes,40,25,15,62.5,55.00000000000001,70.0,14.999999999999993,79.68777777777778,14.373250574017419,51.22,100.0,471.77,83.24333333333333,74.03333333333333,84.76,88.24833333333333,77.985,69.85666666666667,0.0,87.5,2,3,1,3,0,1.0,1.0,2.0,12.0,9.0,50000,2,1.0,2,1,0.0,0.0,1.0,0.0,1.0,0.0,0.0,5.0,6.0,72.0,54.0,75.0,55,Medium Risk
234,EC211024,Siya,Bose,Siya Bose,Female,17,2007-04-22,siya.bose234@student.college.edu,918281406868,Jaipur,Rural,EC,Electronics & Communication,1,1,2025-08-01,Active,17,Ms. Amit Kapoor,Lower-Middle,170507,Mr. Kian Bose,Primary,Retired,Mrs. Sunita Bose,Secondary,Professional,2,3,0,918184871033,"345, Lane, Jaipur",5.95,6.58,5.95,Declining,20,13,20,13,65.0,5.95,13,60.45,Medium,2025-07-29,2,On Time,0,0,0,1,0,0,Average,No,40,31,9,77.5,80.0,75.0,-5.0,73.55388888888889,16.023461063217407,45.41,100.0,443.12,73.12833333333333,72.10166666666667,67.95833333333333,78.10833333333333,68.88166666666667,81.145,0.0,75.0,1,3,2,1,0,1.0,1.0,2.0,15.0,17.0,15000,3,0.0,3,1,0.0,0.0,1.0,1.0,1.0,0.0,0.0,5.666666666666667,27.0,88.0,57.0,64.77272727272727,30,Low Risk
235,EC211025,Shaurya,Kaur,Shaurya Kaur,Male,19,2007-02-06,shaurya.kaur235@student.college.edu,918319868232,Ahmedabad,Semi-Urban,EC,Electronics & Communication,1,1,2025-08-01,Active,17,Ms. Amit Kapoor,Lower-Middle,212226,Mr. Ankit Kaur,Graduate,Professional,Mrs. Zara Kaur,Higher Secondary,Salaried Employee,2,5,0,918026863061,"467, Lane, Ahmedabad",8.86,6.58,8.86,Stable,22,21,22,21,95.45,8.86,21,62.71,Low,2025-07-28,1,On Time,0,0,0,1,0,0,Excellent,No,40,28,12,70.0,70.0,70.0,0.0,51.284444444444446,12.563984455451438,28.4,76.59,301.61,42.461666666666666,53.721666666666664,50.31,45.125,54.23833333333334,61.85,6.0,87.5,0,0,3,4,0,1.0,1.0,2.0,5.0,4.0,65000,1,2.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30,Low Risk
236,EC212001,Sandeep,Mishra,Sandeep Mishra,Male,18,2007-03-27,sandeep.mishra236@student.college.edu,917859945262,Hyderabad,Rural,EC,Electronics & Communication,1,2,2025-08-01,Active,17,Ms. Amit Kapoor,Lower-Middle,182048,Mr. Arnav Mishra,Secondary,Professional,Mrs. Diya Mishra,Secondary,Government Employee,2,7,0,918125908767,"214, Street, Hyderabad",6.75,6.89,6.83,Stable,20,16,40,33,82.5,6.75,16,74.08,Medium,2025-07-28,1,On Time,0,0,0,2,0,0,Average,No,40,27,13,67.5,75.0,60.0,-15.0,85.27416666666666,14.957470445996444,44.47,100.0,512.13,89.62333333333333,76.64999999999999,85.39,89.27666666666666,82.54333333333334,88.16166666666668,0.0,75.0,2,2,2,2,0,1.0,1.0,2.0,11.0,6.0,100000,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40,Medium Risk
237,EC212002,Sunita,Singh,Sunita Singh,Female,18,2007-07-20,sunita.singh237@student.college.edu,917099555607,Ahmedabad,Semi-Urban,EC,Electronics & Communication,1,2,2025-08-01,Active,17,Ms. Amit Kapoor,Upper-Middle,733093,Mr. Rohan Singh,Secondary,Small Business,Mrs. Rani Singh,Primary,Farmer,0,7,0,919016550943,"106, Lane, Ahmedabad",7.37,7.27,7.31,Stable,22,19,44,39,88.64,7.37,19,70.26,Low,2025-07-27,0,On Time,0,0,0,2,0,0,Good,No,40,35,5,87.5,95.0,80.0,-15.0,54.3,16.133721915824097,26.66,92.02,309.87,55.098333333333336,49.324999999999996,50.18666666666667,55.751666666666665,50.335,65.10333333333334,5.0,87.5,1,3,3,1,0,0.0,1.0,1.0,12.0,9.0,100000,0,0.0,3,1,1.0,0.0,1.0,1.0,0.0,0.0,1.0,7.0,22.0,48.0,37.0,77.08333333333334,5,Low Risk
238,EC212003,Suresh,Khan,Suresh Khan,Male,19,2007-01-06,suresh.khan238@student.college.edu,918381649127,Pune,Semi-Urban,EC,Electronics & Communication,1,2,2025-08-01,Active,17,Ms. Amit Kapoor,Middle,384341,Mr. Aditya Khan,Primary,Professional,Mrs. Kriti Khan,Secondary,Retired,0,7,0,919834733030,"147, Road, Pune",4.03,5.23,4.75,Declining,18,15,36,30,83.33,4.03,15,82.63,High,2025-07-27,0,On Time,1,0,1,2,1,0,Below Average,Yes,40,35,5,87.5,90.0,85.0,-5.0,58.42666666666667,14.822128630627153,32.27,97.23,349.09000000000003,61.495000000000005,53.17666666666667,63.34166666666666,50.416666666666664,60.535000000000004,61.595000000000006,5.0,87.5,3,3,3,1,0,1.0,1.0,2.0,12.0,9.0,100000,0,2.0,2,1,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.5,1.0,72.0,35.0,48.61111111111111,20,Low Risk
239,EC212004,Aditi,Malhotra,Aditi Malhotra,Female,19,2007-02-23,aditi.malhotra239@student.college.edu,919001818917,Kolkata,Rural,EC,Electronics & Communication,1,2,2025-08-01,Active,17,Ms. Amit Kapoor,Middle,323115,Mr. Sandeep Malhotra,Primary,Government Employee,Mrs. Divya Malhotra,Primary,Homemaker,1,6,0,917732941807,"263, Lane, Kolkata",5.11,5.36,5.26,Stable,22,15,44,31,70.45,5.11,15,76.62,Medium,2025-07-28,1,On Time,1,0,1,2,0,0,Below Average,No,40,30,10,75.0,90.0,60.0,-30.0,76.63805555555557,16.19329575903814,37.86,100.0,462.77,74.12166666666667,78.59333333333333,74.38000000000001,85.92333333333333,82.26833333333333,64.54166666666667,1.0,75.0,1,2,3,0,1,0.0,1.0,1.0,5.0,4.0,100000,0,2.0,3,1,0.0,1.0,0.0,0.0,1.0,1.0,0.0,8.333333333333334,32.0,40.0,40.0,100.0,35,Medium Risk
240,EC212005,Atharv,Banerjee,Atharv Banerjee,Male,19,2007-10-01,atharv.banerjee240@student.college.edu,917294650977,Vadodara,Rural,EC,Electronics & Communication,1,2,2025-08-01,Active,17,Ms. Amit Kapoor,Low,116368,Mr. Vikram Banerjee,Primary,Retired,Mrs. Zara Banerjee,Higher Secondary,Self-Employed,2,4,0,917845756541,"29, Lane, Vadodara",7.41,7.47,7.45,Stable,22,20,44,40,90.91,7.41,20,60.22,Low,2025-07-27,0,On Time,0,0,0,2,0,0,Good,No,40,35,5,87.5,85.0,90.0,5.0,75.41805555555555,16.45791860116399,42.84,100.0,454.82,72.95166666666667,76.345,72.865,81.22333333333334,74.05166666666666,75.07166666666667,0.0,87.5,3,4,1,1,1,1.0,1.0,2.0,5.0,4.0,15000,3,1.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,Low Risk
241,EC212006,Aryan,Hussain,Aryan Hussain,Male,17,2007-09-02,aryan.hussain241@student.college.edu,917865066673,Visakhapatnam,Rural,EC,Electronics & Communication,1,2,2025-08-01,Active,17,Ms. Amit Kapoor,Low,141688,Mr. Abhinav Hussain,No Formal Education,Salaried Employee,Mrs. Anika Hussain,Primary,Government Employee,1,7,0,917492616596,"221, Lane, Visakhapatnam",5.16,6.59,6.02,Declining,22,20,44,40,90.91,5.16,20,77.18,Medium,2025-07-29,2,On Time,2,0,2,2,2,1,Average,No,40,34,6,85.0,85.0,85.0,0.0,60.49361111111111,12.875502576105589,36.52,93.3,365.06,67.935,54.245000000000005,61.1,66.42666666666666,57.32833333333334,55.92666666666667,1.0,87.5,2,3,2,1,1,1.0,1.0,2.0,13.0,14.0,15000,3,1.0,2,1,0.0,1.0,0.0,1.0,0.0,0.0,1.0,8.5,21.0,40.0,36.0,90.0,20,Low Risk
242,EC212007,Tanvi,Sinha,Tanvi Sinha,Female,17,2007-07-19,tanvi.sinha242@student.college.edu,919199432193,Kolkata,Semi-Urban,EC,Electronics & Communication,1,2,2025-08-01,Active,17,Ms. Amit Kapoor,Lower-Middle,297583,Mr. Manoj Sinha,No Formal Education,Retired,Mrs. Pari Sinha,Post-Graduate,Homemaker,0,3,0,919646874575,"82, Street, Kolkata",5.38,5.51,5.46,Stable,22,16,44,32,72.73,5.38,16,63.97,Medium,2025-07-30,3,Late,0,0,0,2,0,0,Below Average,No,40,30,10,75.0,65.0,85.0,20.0,50.34972222222222,17.46362676881967,8.91,80.93,297.31,50.73666666666667,46.175000000000004,62.803333333333335,44.343333333333334,44.79,53.25,10.0,100.0,0,3,3,2,0,1.0,1.0,2.0,12.0,9.0,100000,0,2.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40,Medium Risk
243,EC212008,Deepak,Arora,Deepak Arora,Male,17,2007-07-23,deepak.arora243@student.college.edu,919698297477,Bangalore,Semi-Urban,EC,Electronics & Communication,1,2,2025-08-01,Active,17,Ms. Amit Kapoor,Lower-Middle,227307,Mr. Suresh Arora,Secondary,Small Business,Mrs. Shruti Arora,Higher Secondary,Salaried Employee,0,4,0,919979247585,"492, Street, Bangalore",7.51,6.45,6.87,Improving,20,16,40,32,80.0,7.51,16,91.67,Low,2025-08-06,10,Very Late,2,0,2,2,0,0,Average,No,40,27,13,67.5,80.0,55.00000000000001,-24.999999999999993,78.04222222222222,16.891458553466954,42.32,100.0,465.89,88.13333333333333,69.7,82.27499999999999,68.22500000000001,74.62333333333333,85.29666666666667,0.0,75.0,2,0,3,2,1,1.0,1.0,2.0,12.0,5.0,85000,1,1.0,2,1,0.0,1.0,0.0,1.0,0.0,0.0,0.0,5.0,13.0,40.0,28.0,70.0,35,Medium Risk
244,EC212009,Prakash,Malhotra,Prakash Malhotra,Male,19,2007-03-19,prakash.malhotra244@student.college.edu,918337878899,Kanpur,Semi-Urban,EC,Electronics & Communication,1,2,2025-08-01,Active,17,Ms. Amit Kapoor,Middle,383440,Mr. Yash Malhotra,Graduate,Daily Wage Worker,Mrs. Ishita Malhotra,Secondary,Government Employee,1,3,0,919047324171,"66, Lane, Kanpur",5.55,6.99,6.41,Declining,18,15,36,30,83.33,5.55,15,69.08,Medium,2025-07-28,1,On Time,1,0,1,2,1,0,Average,No,40,23,17,57.49999999999999,65.0,50.0,-15.0,59.64555555555556,13.898986282550956,32.73,85.74,347.87,62.196666666666665,63.14166666666667,50.788333333333334,65.18833333333333,56.66833333333333,59.89000000000001,3.0,62.5,1,2,2,1,0,1.0,2.0,3.0,14.0,20.0,65000,1,2.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55,Medium Risk
245,EC212010,Kian,Banerjee,Kian Banerjee,Male,19,2007-06-03,kian.banerjee245@student.college.edu,918061423522,Nagpur,Rural,EC,Electronics & Communication,1,2,2025-08-01,Active,17,Ms. Amit Kapoor,Low,64948,Mr. Kunal Banerjee,No Formal Education,Daily Wage Worker,Mrs. Myra Banerjee,Primary,Self-Employed,0,5,0,917203616373,"301, Road, Nagpur",5.64,5.82,5.75,Stable,24,20,48,40,83.33,5.64,20,80.37,Medium,2025-07-27,0,On Time,0,1,1,2,1,1,Average,No,40,27,13,67.5,80.0,55.00000000000001,-24.999999999999993,48.657222222222224,16.286180752161123,19.7,88.72,280.08,44.63666666666666,45.51666666666667,49.19833333333333,52.94833333333333,49.67166666666666,49.971666666666664,11.0,62.5,1,1,1,2,1,0.0,1.0,1.0,12.0,9.0,50000,2,1.0,2,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,10.0,23.0,32.0,31.0,96.875,40,Medium Risk
