student_id,income_level,annual_income,father_name,father_education,father_occupation,mother_name,mother_education,mother_occupation,siblings,family_size,single_parent,guardian_contact,permanent_address
805,Low,91352,Mr. Raj Das,Secondary,Salaried Employee,Mrs. Tanvi Das,Secondary,Homemaker,3,4,1,+917003472383,"402, Lane, Ghaziabad"
806,Lower-Middle,178334,Mr. Naksh Rao,Higher Secondary,Professional,Mrs. Ritika Rao,Primary,Daily Wage Worker,0,6,0,+917390448814,"116, Lane, Indore"
807,Low,100333,Mr. Siddharth Saxena,Graduate,Self-Employed,Mrs. Pari Saxena,Primary,Small Business,2,7,0,+919364002283,"108, Lane, Chennai"
808,Lower-Middle,193881,Mr. Pranav Mishra,Primary,Self-Employed,Mrs. Navya Mishra,Primary,Retired,2,7,0,+917200172499,"388, Lane, Bhopal"
809,High,2370524,Mr. Ravi Jain,Higher Secondary,Self-Employed,Mrs. Meera Jain,Secondary,Homemaker,1,5,0,+918604495683,"134, Lane, Jaipur"
810,Lower-Middle,246286,Mr. Varun Ghosh,Higher Secondary,Self-Employed,Mrs. Sara Ghosh,Primary,Homemaker,2,3,0,+917925868141,"99, Lane, Jaipur"
811,Low,62043,Mr. Ankit Rao,No Formal Education,Government Employee,Mrs. Mira Rao,Primary,Salaried Employee,1,6,0,+918227321839,"187, Road, Lucknow"
812,Low,112694,Mr. Rahul Reddy,Secondary,Professional,Mrs. Sneha Reddy,Primary,Homemaker,3,3,0,+918348581748,"109, Street, Delhi"
813,Low,77999,Mr. Pranav Kapoor,Secondary,Small Business,Mrs. Preeti Kapoor,Secondary,Homemaker,1,3,0,+918728242180,"378, Street, Nagpur"
814,Middle,564364,Mr. Ritvik Ghosh,Post-Graduate,Retired,Mrs. Suman Ghosh,Graduate,Homemaker,2,4,0,+918434854791,"16, Lane, Mumbai"
815,Lower-Middle,246426,Mr. Harshit Arora,Secondary,Salaried Employee,Mrs. Aarohi Arora,Primary,Salaried Employee,3,3,0,+919635806853,"496, Road, Bangalore"
816,Lower-Middle,196125,Mr. Manish Bhatia,Primary,Farmer,Mrs. Nisha Bhatia,Graduate,Homemaker,2,7,0,+917949166467,"433, Road, Lucknow"
817,Middle,444648,Mr. Daksh Kaur,Higher Secondary,Professional,Mrs. Nisha Kaur,Higher Secondary,Self-Employed,1,4,0,+917008968557,"289, Street, Nagpur"
818,Low,54958,Mr. Dhruv Nair,Secondary,Farmer,Mrs. Navya Nair,No Formal Education,Government Employee,1,5,1,+917371023692,"120, Lane, Kolkata"
819,Middle,400383,Mr. Ayaan Joshi,No Formal Education,Salaried Employee,Mrs. Sara Joshi,No Formal Education,Daily Wage Worker,3,4,0,+917233784563,"291, Lane, Pune"
820,Lower-Middle,196886,Mr. Varun Gupta,Post-Graduate,Government Employee,Mrs. Myra Gupta,Higher Secondary,Homemaker,1,6,0,+919152204545,"174, Road, Bangalore"
821,Lower-Middle,246328,Mr. Yash Banerjee,Secondary,Salaried Employee,Mrs. Sneha Banerjee,Secondary,Homemaker,2,6,0,+918694833268,"95, Street, Lucknow"
822,Middle,530778,Mr. Kian Saxena,No Formal Education,Farmer,Mrs. Anjali Saxena,No Formal Education,Salaried Employee,0,7,1,+917989272507,"46, Lane, Chennai"
823,Low,66633,Mr. Siddharth Ahmed,Graduate,Salaried Employee,Mrs. Sunita Ahmed,Higher Secondary,Homemaker,3,6,0,+917380317695,"252, Street, Pune"
824,Low,77430,Mr. Kunal Reddy,No Formal Education,Salaried Employee,Mrs. Zara Reddy,Higher Secondary,Government Employee,0,5,0,+917287374490,"485, Street, Pune"
825,Low,75118,Mr. Arjun Malhotra,Secondary,Daily Wage Worker,Mrs. Shruti Malhotra,No Formal Education,Small Business,2,3,0,+917212793054,"290, Road, Indore"
826,High,1139961,Mr. Harshit Desai,No Formal Education,Professional,Mrs. Ananya Desai,Secondary,Self-Employed,2,3,0,+918041789487,"177, Lane, Jaipur"
827,Lower-Middle,294009,Mr. Advait Ghosh,Primary,Farmer,Mrs. Saanvi Ghosh,Graduate,Farmer,2,7,0,+918531215331,"357, Road, Patna"
828,Middle,571294,Mr. Daksh Das,Higher Secondary,Professional,Mrs. Kavya Das,No Formal Education,Homemaker,3,3,0,+919713781986,"379, Road, Patna"
829,Low,98549,Mr. Varun Khan,Secondary,Small Business,Mrs. Prisha Khan,Secondary,Homemaker,1,6,0,+919688936648,"292, Street, Pune"
830,Lower-Middle,237993,Mr. Aryan Khan,Graduate,Retired,Mrs. Kavya Khan,Higher Secondary,Homemaker,1,7,0,+918530395144,"350, Lane, Ghaziabad"
831,Upper-Middle,778792,Mr. Aryan Iyer,Graduate,Small Business,Mrs. Ishita Iyer,Primary,Small Business,1,4,0,+919906903822,"213, Lane, Vadodara"
832,Middle,556191,Mr. Sai Desai,Primary,Daily Wage Worker,Mrs. Kiara Desai,Graduate,Government Employee,1,7,1,+917137034765,"68, Street, Ghaziabad"
833,Low,56871,Mr. Rohan Gupta,Post-Graduate,Daily Wage Worker,Mrs. Navya Gupta,Graduate,Homemaker,3,7,0,+917645367135,"250, Street, Chennai"
834,Upper-Middle,868801,Mr. Kunal Arora,Primary,Salaried Employee,Mrs. Nisha Arora,No Formal Education,Salaried Employee,3,3,0,+918388125560,"363, Road, Chennai"
835,Lower-Middle,163426,Mr. Siddharth Bose,Higher Secondary,Small Business,Mrs. Priya Bose,No Formal Education,Homemaker,3,3,0,+917569505091,"38, Lane, Kolkata"
836,Lower-Middle,173636,Mr. Aarav Kaur,Secondary,Small Business,Mrs. Rekha Kaur,Primary,Homemaker,2,4,0,+917148330719,"5, Street, Patna"
837,Low,110984,Mr. Nikhil Sethi,Primary,Salaried Employee,Mrs. Neha Sethi,Primary,Homemaker,1,5,0,+919019567208,"252, Lane, Nagpur"
838,Upper-Middle,929998,Mr. Naksh Arora,Higher Secondary,Self-Employed,Mrs. Preeti Arora,Secondary,Homemaker,1,4,0,+919583284199,"363, Road, Kolkata"
839,Middle,458268,Mr. Ankit Ahmed,Secondary,Government Employee,Mrs. Sakshi Ahmed,Secondary,Small Business,3,5,0,+917545741790,"236, Road, Delhi"
840,Middle,561024,Mr. Deepak Shah,No Formal Education,Small Business,Mrs. Sneha Shah,No Formal Education,Homemaker,2,7,0,+918890715300,"423, Street, Bangalore"
841,Upper-Middle,641911,Mr. Kabir Chatterjee,No Formal Education,Retired,Mrs. Ishita Chatterjee,Higher Secondary,Homemaker,2,5,0,+919452716503,"396, Street, Ghaziabad"
842,Upper-Middle,741986,Mr. Vedant Iyer,Graduate,Retired,Mrs. Swati Iyer,No Formal Education,Daily Wage Worker,4,4,0,+918609117027,"268, Road, Delhi"
843,Low,93720,Mr. Ayaan Singh,Graduate,Salaried Employee,Mrs. Aanya Singh,Secondary,Homemaker,2,6,0,+919241733915,"191, Lane, Kanpur"
844,Lower-Middle,291067,Mr. Aarav Mukherjee,Secondary,Daily Wage Worker,Mrs. Avni Mukherjee,Primary,Homemaker,3,4,1,+918905584845,"238, Street, Chennai"
845,Lower-Middle,256807,Mr. Ishaan Ahmed,No Formal Education,Daily Wage Worker,Mrs. Nisha Ahmed,Higher Secondary,Homemaker,1,3,0,+917698444500,"210, Street, Jaipur"
846,Upper-Middle,774050,Mr. Rahul Khanna,Primary,Retired,Mrs. Siya Khanna,Secondary,Government Employee,2,4,0,+917189861055,"3, Road, Chennai"
847,Lower-Middle,150047,Mr. Sandeep Kapoor,Secondary,Small Business,Mrs. Preeti Kapoor,Graduate,Small Business,0,6,0,+917713208300,"80, Street, Visakhapatnam"
848,Upper-Middle,653672,Mr. Kunal Sharma,Primary,Professional,Mrs. Ishita Sharma,Secondary,Self-Employed,0,3,1,+917234678132,"269, Lane, Kanpur"
849,Low,106814,Mr. Shaurya Ali,Primary,Salaried Employee,Mrs. Simran Ali,Secondary,Small Business,1,3,0,+917935129794,"338, Street, Bangalore"
850,Lower-Middle,269754,Mr. Harshit Kumar,Secondary,Farmer,Mrs. Kriti Kumar,Graduate,Homemaker,3,6,0,+919338756044,"380, Road, Bhopal"
851,Low,75577,Mr. Aditya Bose,No Formal Education,Farmer,Mrs. Anika Bose,Higher Secondary,Small Business,1,3,0,+919458518029,"423, Lane, Patna"
852,Upper-Middle,856659,Mr. Manoj Kapoor,Secondary,Professional,Mrs. Anika Kapoor,Primary,Homemaker,1,3,0,+919354008658,"450, Road, Nagpur"
853,Lower-Middle,212053,Mr. Naksh Reddy,Secondary,Retired,Mrs. Divya Reddy,No Formal Education,Homemaker,2,4,0,+918466712805,"410, Road, Kolkata"
854,Upper-Middle,670787,Mr. Aditya Agarwal,Post-Graduate,Salaried Employee,Mrs. Mira Agarwal,Primary,Small Business,3,6,0,+918462597199,"448, Street, Bangalore"
855,Low,124018,Mr. Sai Khanna,Primary,Retired,Mrs. Tara Khanna,Secondary,Homemaker,1,3,0,+919945668957,"135, Street, Ghaziabad"
856,Low,110353,Mr. Manoj Das,Primary,Professional,Mrs. Ishita Das,Higher Secondary,Small Business,1,5,0,+918325562209,"404, Road, Ludhiana"
857,Middle,338189,Mr. Kunal Ahmed,Secondary,Salaried Employee,Mrs. Swati Ahmed,Graduate,Homemaker,1,7,0,+919448146381,"169, Lane, Lucknow"
858,Middle,480758,Mr. Atharv Ali,Post-Graduate,Professional,Mrs. Aadhya Ali,Graduate,Homemaker,1,4,0,+918504860332,"368, Road, Indore"
859,Low,65112,Mr. Suresh Das,No Formal Education,Self-Employed,Mrs. Myra Das,Primary,Self-Employed,1,7,0,+917613204850,"160, Street, Kanpur"
860,Lower-Middle,157535,Mr. Kian Ghosh,Secondary,Farmer,Mrs. Zara Ghosh,Secondary,Homemaker,1,6,0,+917160137162,"266, Road, Pune"
861,Middle,538520,Mr. Karthik Banerjee,Higher Secondary,Farmer,Mrs. Rani Banerjee,Primary,Homemaker,3,6,0,+917832483977,"362, Road, Kolkata"
862,Lower-Middle,250229,Mr. Reyansh Chatterjee,Primary,Daily Wage Worker,Mrs. Kiara Chatterjee,No Formal Education,Homemaker,2,4,1,+918518001602,"241, Road, Delhi"
863,Upper-Middle,823088,Mr. Manish Shah,Graduate,Retired,Mrs. Ishita Shah,Primary,Professional,0,5,0,+917123777954,"200, Road, Ahmedabad"
864,Upper-Middle,852408,Mr. Harshit Desai,Graduate,Salaried Employee,Mrs. Ananya Desai,Secondary,Daily Wage Worker,2,3,0,+918450842180,"429, Road, Hyderabad"
865,Lower-Middle,182897,Mr. Deepak Pillai,Higher Secondary,Small Business,Mrs. Rani Pillai,Graduate,Government Employee,1,4,0,+919329376412,"427, Lane, Lucknow"
